service_id,date,exception_type
001339,20211030,1
001339,20211031,1
001339,20211106,1
001339,20211107,1
001339,20211127,1
001339,20211128,1
001339,20211204,1
001339,20211205,1
001339,20211211,1
001340,20211111,1
001340,20211113,1
001340,20211120,1
001340,20211121,1
001341,20211023,1
001341,20211024,1
001341,20211030,1
001341,20211031,1
001341,20211101,1
001341,20211106,1
001341,20211107,1
001341,20211111,1
001341,20211113,1
001341,20211120,1
001341,20211121,1
001341,20211127,1
001341,20211128,1
001341,20211204,1
001341,20211205,1
001341,20211211,1
001342,20211023,1
001342,20211024,1
001342,20211030,1
001342,20211031,1
001342,20211101,1
001342,20211106,1
001342,20211107,1
001342,20211111,1
001342,20211120,1
001342,20211121,1
001342,20211127,1
001342,20211128,1
001342,20211204,1
001342,20211205,1
001342,20211211,1
001343,20211111,1
001343,20211120,1
001343,20211121,1
001344,20211024,1
001344,20211031,1
001344,20211101,1
001344,20211107,1
001344,20211111,1
001344,20211121,1
001344,20211128,1
001344,20211205,1
001344,20211212,1
001344,20211219,1
001344,20211225,1
001344,20211226,1
001344,20220101,1
001344,20220102,1
001344,20220109,1
001344,20220116,1
001345,20211024,1
001345,20211031,1
001345,20211101,1
001345,20211107,1
001345,20211111,1
001345,20211121,1
001345,20211128,1
001345,20211205,1
001346,20211025,1
001346,20211026,1
001346,20211027,1
001346,20211028,1
001346,20211029,1
001346,20211102,1
001346,20211103,1
001346,20211104,1
001346,20211105,1
001346,20211108,1
001346,20211109,1
001346,20211115,1
001346,20211116,1
001346,20211117,1
001346,20211118,1
001346,20211119,1
001346,20211122,1
001346,20211123,1
001346,20211124,1
001346,20211125,1
001346,20211126,1
001346,20211129,1
001346,20211130,1
001346,20211201,1
001346,20211202,1
001346,20211203,1
001346,20211206,1
001346,20211207,1
001346,20211208,1
001346,20211209,1
001346,20211210,1
001347,20211023,1
001347,20211030,1
001347,20211106,1
001347,20211127,1
001347,20211204,1
001347,20211211,1
001347,20220108,1
001347,20220115,1
001347,20220122,1
001348,20211023,1
001348,20211024,1
001348,20211030,1
001348,20211031,1
001348,20211101,1
001348,20211106,1
001348,20211107,1
001348,20211111,1
001348,20211127,1
001348,20211128,1
001348,20211204,1
001348,20211205,1
001348,20211211,1
001348,20211212,1
001348,20211225,1
001348,20211226,1
001348,20220101,1
001348,20220102,1
001348,20220108,1
001348,20220109,1
001348,20220115,1
001348,20220116,1
001348,20220122,1
001349,20211023,1
001349,20211024,1
001349,20211030,1
001349,20211031,1
001349,20211101,1
001349,20211106,1
001349,20211107,1
001349,20211127,1
001349,20211128,1
001349,20211204,1
001349,20211205,1
001349,20211211,1
001349,20211212,1
001349,20211225,1
001349,20211226,1
001349,20220101,1
001349,20220102,1
001349,20220108,1
001349,20220109,1
001349,20220115,1
001349,20220116,1
001349,20220122,1
001350,20211212,1
001350,20211225,1
001350,20211226,1
001350,20220101,1
001350,20220102,1
001350,20220109,1
001350,20220116,1
001351,20211213,1
001351,20211214,1
001351,20211215,1
001351,20211216,1
001351,20211217,1
001351,20220103,1
001351,20220104,1
001351,20220105,1
001351,20220106,1
001351,20220107,1
001351,20220110,1
001351,20220111,1
001351,20220112,1
001351,20220113,1
001351,20220114,1
001351,20220117,1
001352,20211024,1
001352,20211031,1
001352,20211101,1
001352,20211107,1
001352,20211111,1
001352,20211128,1
001352,20211205,1
001352,20211212,1
001352,20211219,1
001352,20211225,1
001352,20211226,1
001352,20220101,1
001352,20220102,1
001352,20220109,1
001352,20220116,1
001353,20211030,1
001353,20211106,1
001353,20211127,1
001353,20211204,1
001353,20211211,1
001354,20211023,1
001354,20211030,1
001354,20211031,1
001354,20211101,1
001354,20211106,1
001354,20211107,1
001354,20211111,1
001354,20211127,1
001354,20211128,1
001354,20211204,1
001354,20211205,1
001354,20211211,1
001354,20211212,1
001354,20211218,1
001354,20211219,1
001354,20211225,1
001354,20211226,1
001354,20220101,1
001354,20220102,1
001354,20220108,1
001354,20220109,1
001354,20220115,1
001354,20220116,1
001355,20211023,1
001355,20211106,1
001355,20211127,1
001355,20211204,1
001355,20211211,1
001355,20211218,1
001355,20220108,1
001355,20220115,1
001356,20211025,1
001356,20211026,1
001356,20211027,1
001356,20211028,1
001356,20211029,1
001356,20211102,1
001356,20211103,1
001356,20211104,1
001356,20211105,1
001356,20211108,1
001356,20211109,1
001356,20211110,1
001356,20211115,1
001356,20211116,1
001356,20211117,1
001356,20211118,1
001356,20211119,1
001356,20211122,1
001356,20211123,1
001356,20211124,1
001356,20211125,1
001356,20211126,1
001356,20211129,1
001356,20211130,1
001356,20211201,1
001356,20211202,1
001356,20211203,1
001356,20211207,1
001356,20211208,1
001356,20211209,1
001356,20211210,1
001357,20211029,1
001357,20211105,1
001357,20211108,1
001357,20211109,1
001357,20211110,1
001357,20211115,1
001357,20211116,1
001357,20211117,1
001357,20211118,1
001357,20211119,1
001357,20211122,1
001357,20211123,1
001357,20211124,1
001357,20211125,1
001357,20211126,1
001357,20211129,1
001357,20211130,1
001357,20211201,1
001357,20211202,1
001357,20211203,1
001357,20211206,1
001357,20211207,1
001357,20211208,1
001357,20211209,1
001357,20211210,1
001357,20211213,1
001357,20211214,1
001357,20211215,1
001357,20211216,1
001357,20211217,1
001357,20211220,1
001357,20211221,1
001357,20211222,1
001357,20211223,1
001357,20211224,1
001357,20211227,1
001357,20211228,1
001357,20211229,1
001357,20211230,1
001357,20211231,1
001357,20220107,1
001357,20220114,1
001357,20220117,1
001357,20220118,1
001357,20220119,1
001357,20220120,1
001357,20220121,1
001358,20211025,1
001358,20211026,1
001358,20211027,1
001358,20211028,1
001358,20211102,1
001358,20211103,1
001358,20211104,1
001358,20220103,1
001358,20220104,1
001358,20220105,1
001358,20220106,1
001358,20220110,1
001358,20220111,1
001358,20220112,1
001358,20220113,1
001359,20211023,1
001359,20211030,1
001359,20211031,1
001359,20211101,1
001359,20211106,1
001359,20211107,1
001359,20211111,1
001359,20211127,1
001359,20211128,1
001359,20211204,1
001359,20211205,1
001359,20211211,1
001360,20211113,1
001360,20211114,1
001360,20211120,1
001360,20211121,1
001361,20211024,1
001361,20211030,1
001361,20211031,1
001361,20211101,1
001361,20211106,1
001361,20211107,1
001361,20211111,1
001361,20211127,1
001361,20211128,1
001361,20211204,1
001361,20211205,1
001361,20211211,1
001362,20211213,1
001362,20211214,1
001362,20211215,1
001362,20211216,1
001362,20211217,1
001362,20211220,1
001362,20211221,1
001362,20211222,1
001362,20211223,1
001362,20211224,1
001362,20211227,1
001362,20211228,1
001362,20211229,1
001362,20211230,1
001362,20211231,1
001362,20220103,1
001362,20220110,1
001362,20220117,1
001362,20220118,1
001362,20220119,1
001362,20220120,1
001362,20220121,1
001363,20211026,1
001363,20211027,1
001363,20211028,1
001363,20211029,1
001363,20211102,1
001363,20211103,1
001363,20211104,1
001363,20211105,1
001363,20220104,1
001363,20220105,1
001363,20220106,1
001363,20220107,1
001363,20220111,1
001363,20220112,1
001363,20220113,1
001363,20220114,1
001364,20211025,1
001364,20211108,1
001364,20211109,1
001364,20211110,1
001364,20211115,1
001364,20211116,1
001364,20211117,1
001364,20211118,1
001364,20211119,1
001364,20211122,1
001364,20211123,1
001364,20211124,1
001364,20211125,1
001364,20211126,1
001364,20211129,1
001364,20211130,1
001364,20211201,1
001364,20211202,1
001364,20211203,1
001364,20211206,1
001364,20211207,1
001364,20211208,1
001364,20211209,1
001364,20211210,1
001365,20211024,1
001365,20211030,1
001365,20211031,1
001365,20211101,1
001365,20211106,1
001365,20211107,1
001365,20211111,1
001365,20211127,1
001365,20211128,1
001365,20211204,1
001365,20211205,1
001365,20211211,1
001365,20211212,1
001365,20211218,1
001365,20211219,1
001365,20211225,1
001365,20211226,1
001365,20220101,1
001365,20220102,1
001365,20220108,1
001365,20220109,1
001365,20220115,1
001365,20220116,1
001366,20211023,1
001366,20220122,1
001367,20211029,1
001367,20211102,1
001367,20211103,1
001367,20211104,1
001367,20211105,1
001368,20211108,1
001368,20211109,1
001368,20211110,1
001368,20211115,1
001368,20211116,1
001368,20211117,1
001368,20211118,1
001368,20211119,1
001368,20211122,1
001368,20211123,1
001368,20211124,1
001368,20211125,1
001368,20211126,1
001368,20211129,1
001368,20211130,1
001368,20211201,1
001368,20211202,1
001368,20211203,1
001368,20211207,1
001368,20211208,1
001368,20211209,1
001368,20211210,1
001368,20211213,1
001368,20211214,1
001368,20211215,1
001368,20211216,1
001368,20211217,1
001368,20211220,1
001368,20211221,1
001368,20211222,1
001368,20211223,1
001368,20211224,1
001368,20211227,1
001368,20211228,1
001368,20211229,1
001368,20211230,1
001368,20211231,1
001368,20220103,1
001368,20220104,1
001368,20220105,1
001368,20220106,1
001368,20220107,1
001368,20220110,1
001368,20220111,1
001368,20220112,1
001368,20220113,1
001368,20220114,1
001368,20220117,1
001368,20220118,1
001368,20220119,1
001368,20220120,1
001368,20220121,1
001369,20211023,1
001369,20211024,1
001369,20211030,1
001369,20211031,1
001369,20211101,1
001369,20211106,1
001369,20211107,1
001369,20211111,1
001369,20211204,1
001369,20211205,1
001369,20211211,1
001370,20211023,1
001370,20211030,1
001370,20211106,1
001370,20211204,1
001370,20211211,1
001370,20220108,1
001370,20220115,1
001370,20220122,1
001371,20211023,1
001371,20211024,1
001371,20211030,1
001371,20211031,1
001371,20211101,1
001371,20211106,1
001371,20211107,1
001371,20211111,1
001371,20211204,1
001371,20211205,1
001371,20211211,1
001371,20211212,1
001371,20211225,1
001371,20211226,1
001371,20220101,1
001371,20220102,1
001371,20220108,1
001371,20220109,1
001371,20220115,1
001371,20220116,1
001371,20220122,1
001372,20211113,1
001372,20211120,1
001372,20211121,1
001373,20211023,1
001373,20211024,1
001373,20211030,1
001373,20211031,1
001373,20211101,1
001373,20211106,1
001373,20211107,1
001373,20211204,1
001373,20211205,1
001373,20211211,1
001374,20211024,1
001374,20211031,1
001374,20211101,1
001374,20211107,1
001374,20211111,1
001374,20211205,1
001374,20211212,1
001374,20211225,1
001374,20211226,1
001374,20220101,1
001374,20220102,1
001374,20220109,1
001374,20220116,1
001375,20211025,1
001375,20211102,1
001375,20211108,1
001375,20211112,1
001375,20211115,1
001375,20211116,1
001375,20211117,1
001375,20211118,1
001375,20211119,1
001375,20211122,1
001375,20211123,1
001375,20211124,1
001375,20211125,1
001375,20211126,1
001375,20211129,1
001375,20211130,1
001375,20211201,1
001375,20211202,1
001375,20211203,1
001375,20211206,1
001375,20211207,1
001375,20211208,1
001375,20211209,1
001375,20211210,1
001376,20211025,1
001376,20211102,1
001376,20211108,1
001376,20211112,1
001376,20211115,1
001376,20211116,1
001376,20211117,1
001376,20211118,1
001376,20211119,1
001376,20211122,1
001376,20211123,1
001376,20211124,1
001376,20211125,1
001376,20211126,1
001376,20211129,1
001376,20211130,1
001376,20211201,1
001376,20211202,1
001376,20211203,1
001376,20211206,1
001376,20211207,1
001376,20211208,1
001376,20211209,1
001376,20211210,1
001376,20211213,1
001376,20211214,1
001376,20211215,1
001376,20211216,1
001376,20211217,1
001376,20220103,1
001376,20220104,1
001376,20220105,1
001376,20220106,1
001376,20220107,1
001376,20220110,1
001376,20220111,1
001376,20220112,1
001376,20220113,1
001376,20220114,1
001376,20220117,1
001376,20220118,1
001376,20220119,1
001376,20220120,1
001376,20220121,1
001377,20211025,1
001377,20211102,1
001377,20211112,1
001378,20211115,1
001378,20211116,1
001378,20211117,1
001378,20211118,1
001378,20211119,1
001378,20211122,1
001378,20211123,1
001378,20211124,1
001378,20211125,1
001378,20211126,1
001378,20211129,1
001378,20211130,1
001378,20211201,1
001378,20211202,1
001378,20211203,1
001378,20211206,1
001378,20211207,1
001378,20211208,1
001378,20211209,1
001378,20211210,1
001378,20211213,1
001378,20211214,1
001378,20211215,1
001378,20211216,1
001378,20211217,1
001378,20211220,1
001378,20211221,1
001378,20211222,1
001378,20211223,1
001378,20211224,1
001378,20211227,1
001378,20211228,1
001378,20211229,1
001378,20211230,1
001378,20211231,1
001378,20220103,1
001378,20220104,1
001378,20220105,1
001378,20220106,1
001378,20220107,1
001378,20220110,1
001378,20220111,1
001378,20220112,1
001378,20220113,1
001378,20220114,1
001378,20220117,1
001378,20220118,1
001378,20220119,1
001378,20220120,1
001378,20220121,1
001379,20211029,1
001379,20211105,1
001379,20211108,1
001379,20211109,1
001379,20211110,1
001379,20211112,1
001379,20211115,1
001379,20211116,1
001379,20211117,1
001379,20211118,1
001379,20211119,1
001379,20211122,1
001379,20211123,1
001379,20211124,1
001379,20211125,1
001379,20211126,1
001379,20211129,1
001379,20211130,1
001379,20211201,1
001379,20211202,1
001379,20211203,1
001379,20211206,1
001379,20211207,1
001379,20211208,1
001379,20211209,1
001379,20211210,1
001380,20211115,1
001380,20211122,1
001380,20211123,1
001380,20211124,1
001380,20211125,1
001380,20211126,1
001380,20211129,1
001380,20211130,1
001380,20211201,1
001380,20211202,1
001380,20211203,1
001380,20211206,1
001380,20211207,1
001380,20211208,1
001380,20211209,1
001380,20211210,1
001380,20211213,1
001380,20211214,1
001380,20211215,1
001380,20211216,1
001380,20211217,1
001380,20220103,1
001380,20220104,1
001380,20220105,1
001380,20220106,1
001380,20220107,1
001380,20220110,1
001380,20220111,1
001380,20220112,1
001380,20220113,1
001380,20220114,1
001380,20220117,1
001380,20220118,1
001380,20220119,1
001380,20220120,1
001380,20220121,1
001381,20211102,1
001381,20211103,1
001381,20211104,1
001381,20211105,1
001381,20211108,1
001381,20211109,1
001381,20211110,1
001381,20211112,1
001381,20211115,1
001381,20211116,1
001381,20211117,1
001381,20211118,1
001381,20211119,1
001381,20211122,1
001381,20211123,1
001381,20211124,1
001381,20211125,1
001381,20211126,1
001381,20211129,1
001381,20211130,1
001381,20211201,1
001381,20211202,1
001381,20211203,1
001382,20211024,1
001382,20211031,1
001382,20211101,1
001382,20211107,1
001382,20211114,1
001382,20211121,1
001382,20211128,1
001382,20211205,1
001382,20211212,1
001382,20211219,1
001382,20211225,1
001382,20211226,1
001382,20220101,1
001382,20220102,1
001382,20220109,1
001382,20220116,1
001383,20211025,1
001383,20211026,1
001383,20211027,1
001383,20211028,1
001383,20211029,1
001383,20211102,1
001383,20211103,1
001383,20211104,1
001383,20211105,1
001383,20211108,1
001383,20211109,1
001383,20211110,1
001383,20211112,1
001383,20211115,1
001383,20211116,1
001383,20211117,1
001383,20211118,1
001383,20211119,1
001383,20211122,1
001383,20211123,1
001383,20211124,1
001383,20211125,1
001383,20211126,1
001383,20211129,1
001383,20211130,1
001383,20211201,1
001383,20211202,1
001383,20211203,1
001383,20211206,1
001383,20211207,1
001383,20211208,1
001383,20211209,1
001383,20211210,1
001383,20211213,1
001383,20211214,1
001383,20211215,1
001383,20211216,1
001383,20211217,1
001383,20211220,1
001383,20211221,1
001383,20211222,1
001383,20211223,1
001383,20211224,1
001383,20211227,1
001383,20211228,1
001383,20211229,1
001383,20211230,1
001383,20211231,1
001383,20220103,1
001383,20220104,1
001383,20220105,1
001383,20220106,1
001383,20220107,1
001383,20220110,1
001383,20220111,1
001383,20220112,1
001383,20220113,1
001383,20220114,1
001384,20211108,1
001384,20211115,1
001384,20211116,1
001384,20211117,1
001384,20211118,1
001384,20211119,1
001384,20211122,1
001384,20211123,1
001384,20211124,1
001384,20211125,1
001384,20211126,1
001384,20211129,1
001384,20211130,1
001384,20211201,1
001384,20211202,1
001384,20211203,1
001384,20211206,1
001384,20211207,1
001384,20211208,1
001384,20211209,1
001384,20211210,1
001385,20211206,1
001385,20211207,1
001385,20211208,1
001385,20211209,1
001385,20211210,1
001385,20211213,1
001385,20211214,1
001385,20211215,1
001385,20211216,1
001385,20211217,1
001385,20220103,1
001385,20220104,1
001385,20220105,1
001385,20220106,1
001385,20220107,1
001385,20220110,1
001385,20220111,1
001385,20220112,1
001385,20220113,1
001385,20220114,1
001385,20220117,1
001385,20220118,1
001385,20220119,1
001385,20220120,1
001385,20220121,1
001386,20211129,1
001386,20211130,1
001386,20211201,1
001386,20211202,1
001386,20211203,1
001386,20211206,1
001386,20211207,1
001386,20211208,1
001386,20211209,1
001386,20211210,1
001386,20220111,1
001386,20220112,1
001386,20220113,1
001386,20220117,1
001386,20220118,1
001386,20220119,1
001386,20220120,1
001386,20220121,1
001387,20211029,1
001387,20211105,1
001387,20211108,1
001387,20211109,1
001387,20211110,1
001387,20211112,1
001387,20211115,1
001387,20211116,1
001387,20211117,1
001387,20211118,1
001387,20211119,1
001387,20211122,1
001387,20211123,1
001387,20211124,1
001387,20211125,1
001387,20211126,1
001387,20211213,1
001387,20211214,1
001387,20211215,1
001387,20211216,1
001387,20211217,1
001387,20220103,1
001387,20220104,1
001387,20220105,1
001387,20220106,1
001387,20220107,1
001387,20220110,1
001387,20220114,1
001388,20211213,1
001388,20211214,1
001388,20211215,1
001388,20211216,1
001388,20211217,1
001388,20211220,1
001388,20211221,1
001388,20211222,1
001388,20211223,1
001388,20211224,1
001388,20211227,1
001388,20211228,1
001388,20211229,1
001388,20211230,1
001388,20211231,1
001388,20220103,1
001388,20220104,1
001388,20220105,1
001388,20220106,1
001388,20220107,1
001388,20220110,1
001388,20220114,1
001388,20220117,1
001388,20220118,1
001388,20220119,1
001388,20220120,1
001388,20220121,1
001389,20220111,1
001389,20220112,1
001389,20220113,1
001390,20220111,1
001390,20220112,1
001390,20220113,1
001390,20220117,1
001390,20220118,1
001390,20220119,1
001390,20220120,1
001390,20220121,1
001391,20211025,1
001391,20211026,1
001391,20211027,1
001391,20211028,1
001391,20211029,1
001391,20211102,1
001391,20211103,1
001391,20211104,1
001391,20211105,1
001391,20211108,1
001391,20211109,1
001391,20211110,1
001391,20211112,1
001391,20211115,1
001391,20211116,1
001391,20211117,1
001391,20211118,1
001391,20211119,1
001391,20211122,1
001391,20211123,1
001391,20211124,1
001391,20211125,1
001391,20211126,1
001391,20211213,1
001391,20211214,1
001391,20211215,1
001391,20211216,1
001391,20211217,1
001391,20211220,1
001391,20211221,1
001391,20211222,1
001391,20211223,1
001391,20211224,1
001391,20211227,1
001391,20211228,1
001391,20211229,1
001391,20211230,1
001391,20211231,1
001391,20220103,1
001391,20220104,1
001391,20220105,1
001391,20220106,1
001391,20220107,1
001391,20220110,1
001391,20220114,1
001392,20211025,1
001392,20211026,1
001392,20211027,1
001392,20211028,1
001392,20211029,1
001392,20211102,1
001392,20211103,1
001392,20211104,1
001392,20211105,1
001392,20211108,1
001392,20211109,1
001392,20211110,1
001392,20211112,1
001392,20211115,1
001392,20211116,1
001392,20211117,1
001392,20211118,1
001392,20211119,1
001392,20211122,1
001392,20211123,1
001392,20211124,1
001392,20211125,1
001392,20211126,1
001392,20211129,1
001392,20211130,1
001392,20211201,1
001392,20211202,1
001392,20211203,1
001392,20211206,1
001392,20211207,1
001392,20211208,1
001392,20211209,1
001392,20211210,1
001392,20211213,1
001392,20211214,1
001392,20211215,1
001392,20211216,1
001392,20211220,1
001392,20211221,1
001392,20211222,1
001392,20211223,1
001392,20211227,1
001392,20211228,1
001392,20211229,1
001392,20211230,1
001392,20220103,1
001392,20220104,1
001392,20220105,1
001392,20220106,1
001392,20220110,1
001392,20220111,1
001392,20220112,1
001392,20220113,1
001392,20220117,1
001392,20220118,1
001392,20220119,1
001392,20220120,1
001393,20211025,1
001393,20211026,1
001393,20211027,1
001393,20211028,1
001393,20211102,1
001393,20211103,1
001393,20211104,1
001393,20211108,1
001393,20211109,1
001393,20211110,1
001393,20211115,1
001393,20211116,1
001393,20211117,1
001393,20211118,1
001393,20211122,1
001393,20211123,1
001393,20211124,1
001393,20211125,1
001393,20211129,1
001393,20211130,1
001393,20211201,1
001393,20211202,1
001393,20211206,1
001393,20211207,1
001393,20211208,1
001393,20211209,1
001393,20211213,1
001393,20211214,1
001393,20211215,1
001393,20211216,1
001393,20211217,1
001393,20211220,1
001393,20211221,1
001393,20211222,1
001393,20211223,1
001393,20211224,1
001393,20211227,1
001393,20211228,1
001393,20211229,1
001393,20211230,1
001393,20211231,1
001393,20220103,1
001393,20220104,1
001393,20220105,1
001393,20220106,1
001393,20220107,1
001393,20220110,1
001393,20220111,1
001393,20220112,1
001393,20220113,1
001393,20220114,1
001393,20220117,1
001393,20220118,1
001393,20220119,1
001393,20220120,1
001393,20220121,1
001394,20211025,1
001394,20211026,1
001394,20211027,1
001394,20211028,1
001394,20211102,1
001394,20211103,1
001394,20211104,1
001394,20211108,1
001394,20211109,1
001394,20211110,1
001394,20211115,1
001394,20211116,1
001394,20211117,1
001394,20211118,1
001394,20211122,1
001394,20211123,1
001394,20211124,1
001394,20211125,1
001394,20211129,1
001394,20211130,1
001394,20211201,1
001394,20211202,1
001394,20211206,1
001394,20211207,1
001394,20211208,1
001394,20211209,1
001394,20211213,1
001394,20211214,1
001394,20211215,1
001394,20211216,1
001394,20220103,1
001394,20220104,1
001394,20220105,1
001394,20220106,1
001394,20220110,1
001394,20220111,1
001394,20220112,1
001394,20220113,1
001394,20220117,1
001394,20220118,1
001394,20220119,1
001394,20220120,1
001395,20211024,1
001395,20211107,1
001395,20211111,1
001395,20211114,1
001395,20211121,1
001395,20211128,1
001395,20211205,1
001395,20211212,1
001395,20211218,1
001395,20211219,1
001395,20211225,1
001395,20211226,1
001395,20220101,1
001395,20220102,1
001395,20220108,1
001395,20220109,1
001395,20220115,1
001395,20220116,1
001395,20220122,1
001396,20211023,1
001396,20211030,1
001396,20211101,1
001396,20211106,1
001396,20211113,1
001396,20211120,1
001396,20211127,1
001396,20211204,1
001396,20211211,1
001397,20211023,1
001397,20211024,1
001397,20211030,1
001397,20211106,1
001397,20211107,1
001397,20211111,1
001397,20211113,1
001397,20211114,1
001397,20211120,1
001397,20211121,1
001397,20211127,1
001397,20211128,1
001397,20211204,1
001397,20211205,1
001397,20211211,1
001398,20211023,1
001398,20211024,1
001398,20211030,1
001398,20211031,1
001398,20211106,1
001398,20211107,1
001398,20211111,1
001398,20211113,1
001398,20211114,1
001398,20211120,1
001398,20211121,1
001398,20211127,1
001398,20211128,1
001398,20211204,1
001398,20211205,1
001398,20211211,1
001398,20211212,1
001398,20211218,1
001398,20211219,1
001398,20211225,1
001398,20211226,1
001398,20220101,1
001398,20220102,1
001398,20220108,1
001398,20220109,1
001398,20220115,1
001398,20220116,1
001398,20220122,1
001399,20211024,1
001399,20211031,1
001399,20211107,1
001399,20211111,1
001399,20211114,1
001399,20211121,1
001399,20211128,1
001399,20211205,1
001399,20211212,1
001399,20211219,1
001399,20211225,1
001399,20211226,1
001399,20220101,1
001399,20220102,1
001399,20220109,1
001399,20220116,1
001400,20211023,1
001400,20211024,1
001400,20211030,1
001400,20211106,1
001400,20211107,1
001400,20211111,1
001400,20211113,1
001400,20211114,1
001400,20211120,1
001400,20211121,1
001400,20211127,1
001400,20211128,1
001400,20211204,1
001400,20211205,1
001400,20211211,1
001400,20211212,1
001400,20211218,1
001400,20211219,1
001400,20211225,1
001400,20211226,1
001400,20220101,1
001400,20220102,1
001400,20220108,1
001400,20220109,1
001400,20220115,1
001400,20220116,1
001400,20220122,1
001401,20211025,1
001401,20211026,1
001401,20211027,1
001401,20211028,1
001401,20211029,1
001401,20211102,1
001401,20211103,1
001401,20211104,1
001401,20211105,1
001401,20211108,1
001401,20211109,1
001401,20211110,1
001401,20211112,1
001401,20211115,1
001401,20211116,1
001401,20211117,1
001401,20211118,1
001401,20211119,1
001401,20211122,1
001401,20211123,1
001401,20211124,1
001401,20211125,1
001401,20211126,1
001401,20211213,1
001401,20211214,1
001401,20211215,1
001401,20211216,1
001401,20211217,1
001401,20211220,1
001401,20211221,1
001401,20211222,1
001401,20211223,1
001401,20211224,1
001401,20211227,1
001401,20211228,1
001401,20211229,1
001401,20211230,1
001401,20211231,1
001401,20220103,1
001401,20220104,1
001401,20220105,1
001401,20220106,1
001401,20220107,1
001401,20220110,1
001401,20220111,1
001401,20220112,1
001401,20220113,1
001401,20220114,1
001401,20220117,1
001401,20220118,1
001401,20220119,1
001401,20220120,1
001401,20220121,1
001402,20211029,1
001402,20211105,1
001402,20211112,1
001402,20211119,1
001402,20211126,1
001402,20211203,1
001402,20211210,1
001402,20211213,1
001402,20211214,1
001402,20211215,1
001402,20211216,1
001402,20211217,1
001402,20220103,1
001402,20220104,1
001402,20220105,1
001402,20220106,1
001402,20220107,1
001402,20220110,1
001402,20220111,1
001402,20220112,1
001402,20220113,1
001402,20220114,1
001402,20220117,1
001402,20220118,1
001402,20220119,1
001402,20220120,1
001402,20220121,1
001403,20211023,1
001403,20211024,1
001403,20211030,1
001403,20211101,1
001403,20211106,1
001403,20211107,1
001403,20211111,1
001403,20211113,1
001403,20211114,1
001403,20211120,1
001403,20211121,1
001403,20211127,1
001403,20211128,1
001403,20211204,1
001403,20211205,1
001403,20211211,1
001403,20211212,1
001403,20211218,1
001403,20211219,1
001403,20211225,1
001403,20211226,1
001403,20220101,1
001403,20220102,1
001403,20220108,1
001403,20220109,1
001403,20220115,1
001403,20220116,1
001403,20220122,1
001404,20211024,1
001404,20211107,1
001404,20211114,1
001404,20211121,1
001404,20211128,1
001404,20211205,1
001404,20211212,1
001404,20211219,1
001404,20211225,1
001404,20211226,1
001404,20220101,1
001404,20220102,1
001404,20220109,1
001404,20220116,1
001405,20211023,1
001405,20211030,1
001405,20211031,1
001405,20211106,1
001405,20211113,1
001405,20211120,1
001405,20211127,1
001405,20211204,1
001405,20211211,1
001405,20211218,1
001405,20220108,1
001405,20220115,1
001405,20220122,1
001406,20211025,1
001406,20211026,1
001406,20211027,1
001406,20211028,1
001406,20211029,1
001406,20211102,1
001406,20211103,1
001406,20211104,1
001406,20211105,1
001406,20211108,1
001406,20211109,1
001406,20211110,1
001406,20211112,1
001406,20211115,1
001406,20211116,1
001406,20211117,1
001406,20211118,1
001406,20211119,1
001406,20211122,1
001406,20211123,1
001406,20211124,1
001406,20211125,1
001406,20211126,1
001406,20211129,1
001406,20211130,1
001406,20211201,1
001406,20211202,1
001406,20211203,1
001406,20211206,1
001406,20211207,1
001406,20211208,1
001406,20211209,1
001406,20211210,1
001406,20211213,1
001406,20211214,1
001406,20211215,1
001406,20211216,1
001406,20211217,1
001406,20220103,1
001406,20220104,1
001406,20220105,1
001406,20220106,1
001406,20220107,1
001406,20220110,1
001406,20220111,1
001406,20220112,1
001406,20220113,1
001406,20220114,1
001407,20211115,1
001407,20211116,1
001407,20211117,1
001407,20211118,1
001407,20211119,1
001407,20211122,1
001407,20211123,1
001407,20211124,1
001407,20211125,1
001407,20211126,1
001407,20211129,1
001407,20211130,1
001407,20211201,1
001407,20211202,1
001407,20211203,1
001407,20211206,1
001407,20211207,1
001407,20211208,1
001407,20211209,1
001407,20211210,1
001407,20211213,1
001407,20211214,1
001407,20211215,1
001407,20211216,1
001407,20211217,1
001407,20220103,1
001407,20220104,1
001407,20220105,1
001407,20220106,1
001407,20220107,1
001407,20220110,1
001407,20220111,1
001407,20220112,1
001407,20220113,1
001407,20220114,1
001408,20211025,1
001408,20211026,1
001408,20211027,1
001408,20211028,1
001408,20211029,1
001408,20211102,1
001408,20211103,1
001408,20211104,1
001408,20211105,1
001408,20211109,1
001408,20211110,1
001408,20211112,1
001408,20211115,1
001408,20211116,1
001408,20211117,1
001408,20211118,1
001408,20211119,1
001408,20211122,1
001408,20211123,1
001408,20211124,1
001408,20211125,1
001408,20211126,1
001408,20211129,1
001408,20211130,1
001408,20211201,1
001408,20211202,1
001408,20211203,1
001408,20211206,1
001408,20211207,1
001408,20211208,1
001408,20211209,1
001408,20211210,1
001409,20211025,1
001409,20211026,1
001409,20211027,1
001409,20211028,1
001409,20211102,1
001409,20211103,1
001409,20211104,1
001409,20211105,1
001409,20211108,1
001409,20211109,1
001409,20211110,1
001409,20211112,1
001409,20211115,1
001409,20211116,1
001409,20211117,1
001409,20211118,1
001409,20211119,1
001409,20211122,1
001409,20211123,1
